url_length,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent,phishing
74,2,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1
62,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1
59,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98,3,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,15,2,0,3,0,9,1,14,0,0,0,0,0,0,0,0,0,1
311,2,8,1,2,0,1,0,0,0,4,0,0,0,0,0,0,0,1
171,7,9,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1
121,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,3,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80,3,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1
287,14,1,0,7,1,4,0,10,0,0,0,0,0,0,0,0,0,1
43,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159,3,1,1,5,0,2,0,1,0,0,0,0,0,0,0,0,0,1
96,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
59,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
89,4,3,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,1
31,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,6,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1
63,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,3,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,7,3,1,6,0,2,0,1,0,0,0,0,0,0,0,0,0,1
46,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
24,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1
55,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
87,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,5,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1
61,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
187,4,1,2,3,0,4,0,3,0,0,0,0,0,0,0,0,0,1
87,2,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1
61,3,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
28,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,2,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,1
818,3,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1
129,5,4,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,1
59,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,2,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98,4,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1
104,5,0,0,6,1,3,0,2,0,0,0,0,0,0,0,0,0,1
39,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100,3,1,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,1
74,2,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1
50,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,3,0,2,1,0,11,0,10,0,0,0,0,1,0,0,0,1,0
88,4,0,1,6,0,2,0,1,0,0,0,0,0,0,0,0,0,1
172,3,0,5,2,0,7,0,5,0,0,0,0,0,0,0,0,0,1
29,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
130,3,0,0,4,0,6,0,5,0,0,0,0,0,0,0,0,0,1
72,5,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
56,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,5,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1
41,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3,0,3,4,0,4,0,2,0,0,0,0,0,0,0,0,0,1
252,7,2,0,5,0,11,0,11,0,0,0,0,0,0,0,0,1,1
43,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,4,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,3,1
31,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,8,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1
34,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,6,0,0,6,0,2,0,2,0,0,0,0,0,0,0,0,0,1
95,3,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1
326,14,1,1,3,0,8,1,13,0,0,0,0,0,0,0,0,8,1
263,2,3,0,3,0,4,0,3,0,0,0,0,1,0,0,0,7,1
27,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,4,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,1,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
112,3,0,4,3,0,2,0,1,0,0,0,0,0,0,0,0,1,1
36,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1
182,2,2,7,3,0,6,0,5,0,0,0,0,0,0,0,0,0,1
92,2,1,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,1
169,4,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176,2,1,7,3,0,6,0,5,0,0,0,0,0,0,0,0,0,1
185,6,2,0,5,0,7,1,6,0,0,0,0,0,0,0,0,0,1
34,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,15,2,0,3,1,6,0,10,0,0,0,0,0,0,0,0,0,1
294,2,6,0,2,0,7,0,2,0,0,0,0,0,0,0,0,0,1
56,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3,2,4,5,0,2,0,1,0,0,0,0,0,0,0,0,0,1
57,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
75,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
197,9,1,0,5,0,7,1,6,0,0,0,0,0,0,0,0,2,1
45,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,2,0,0,1,0,3,0,2,0,0,0,0,1,0,0,0,26,0
88,3,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48,6,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1
292,15,0,0,3,1,6,1,10,0,0,0,0,0,0,0,0,0,1
84,4,0,1,6,0,2,0,1,0,0,0,0,0,0,0,0,0,1
50,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
52,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,5,2,0,7,1,3,1,2,0,0,0,1,0,0,0,0,2,1
96,4,4,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1
80,7,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1
62,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
43,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,6,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1
68,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,2,0,0,1,0,1,4,3,2,0,0,0,0,3,3,1,0,1
63,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,2,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1
110,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,14,0,0,4,1,6,0,10,0,0,0,0,0,0,0,0,0,1
336,10,3,0,1,0,4,0,3,0,0,0,0,0,0,0,0,20,1
47,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
65,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1
72,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
77,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1
29,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
62,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
81,4,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1
48,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
273,3,2,0,8,1,3,1,2,0,0,0,1,0,0,0,0,2,1
25,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,6,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1
158,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,4,6,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
343,3,9,2,3,0,3,0,2,0,0,0,0,0,0,0,0,2,1
441,10,6,0,11,0,6,0,1,0,0,0,0,0,0,0,3,0,1
48,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,2,2,4,7,0,3,0,2,0,0,0,0,0,0,0,0,0,1
297,1,2,1,3,0,6,0,5,0,0,0,0,0,0,0,0,0,1
45,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
37,2,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,0,1
82,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,1,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,1
45,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1
201,1,0,1,10,0,3,0,2,0,0,0,0,0,0,0,0,0,1
33,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
84,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279,3,6,0,1,0,11,0,10,0,0,0,0,0,0,0,0,7,1
148,2,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1
145,3,1,4,4,0,2,0,0,0,0,0,3,0,0,0,0,1,1
179,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,6,1
98,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195,2,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,2,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0
78,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
45,4,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1
106,2,0,0,3,0,0,12,4,0,0,0,0,0,19,0,0,7,1
38,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,7,0,0,2,1,3,0,3,1,0,0,0,0,0,0,0,0,0
45,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1
130,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
96,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,3,2,4,5,0,2,0,1,0,0,0,0,0,0,0,0,0,1
45,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2,0,2,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0
58,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
152,2,2,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
85,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3,3,4,2,0,4,0,3,0,0,0,0,0,0,0,0,0,1
94,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,1,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
519,14,1,4,3,0,12,0,11,0,0,0,0,0,0,0,0,32,1
99,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,16,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173,7,9,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,3,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1
118,4,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,1
54,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,1,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,3,0,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0,1
119,2,1,3,5,0,3,0,2,0,0,0,0,0,0,0,0,0,1
37,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,7,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
59,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1
167,5,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,5,1
48,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
255,5,2,4,7,0,6,0,5,0,0,0,0,0,0,0,0,9,1
58,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1
55,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1
75,6,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,1
62,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
297,17,0,0,4,1,6,1,10,0,0,0,0,0,0,0,0,0,1
69,3,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1
241,3,0,3,5,0,3,0,2,0,0,0,0,0,0,0,0,0,1
260,16,0,0,3,1,6,0,10,0,0,0,0,0,0,0,0,1,1
39,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1
98,3,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,1,0
56,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249,7,3,0,5,0,11,1,11,0,0,0,0,0,0,0,0,0,1
52,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,5,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1
38,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0
35,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
62,5,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,16,0,0,1,1,7,2,11,0,0,0,0,0,0,0,1,0,1
83,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,3,0,0,1,0,5,0,4,0,0,0,0,0,0,0,0,0,1
53,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,2,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
324,14,1,1,3,0,8,1,13,0,0,0,0,0,0,0,0,8,1
92,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,3,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
201,2,1,2,8,0,3,0,2,0,0,0,0,0,0,0,0,0,1
49,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,4,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1
79,2,0,0,1,0,4,0,3,0,0,0,0,1,0,0,0,9,0
111,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,3,0,2,2,0,6,0,5,0,0,0,0,0,0,0,0,0,1
230,16,2,0,3,1,6,1,10,0,0,0,0,0,0,0,0,0,1
278,16,2,0,3,1,13,1,11,0,0,0,0,0,0,0,0,0,1
33,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,3,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0
74,2,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,4,2,3,6,0,2,1,1,0,0,0,0,0,0,0,0,0,1
36,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
337,2,2,8,3,0,6,0,5,0,0,0,0,0,0,0,0,5,1
59,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
